"","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","Subject_ID"
"8157",23,1,2,237,1,0.034694,0,0,-0.8,516,1,92,100,0,-1,2291,1,0,-0.6,1,34
"8158",23,1,2,238,1,0.034694,0,0,-1,1143,1,100,100,0,-1,2588,1,1,0.7,0,34
"8159",23,1,2,239,1,0.034694,1,1,0.7,487,1,82,92,1,0.8,2153,1,1,0.7,1,34
"8160",23,1,2,240,1,0.034694,1,1,1,960,1,100,100,1,1,2575,1,0,-0.7,0,34
"8161",23,0,1,1,1,0.084167,0,0,-0.7,1522,1,82,82,0,-0.7,5347,1,0,-0.8,1,35
"8162",23,0,1,2,1,0.084167,1,1,0.9,1060,1,98,98,1,0.9,3565,1,0,-1,0,35
"8163",23,0,1,3,1,0.084167,0,1,0.7,1079,0,2,28,1,0.6,3354,0,0,-0.6,1,35
"8164",23,0,1,4,1,0.084167,1,1,0.7,666,1,82,92,1,0.8,5151,1,1,0.7,1,35
"8165",23,0,1,5,1,0.084167,1,1,0.9,1950,1,98,98,1,0.9,3595,1,0,-0.8,0,35
"8166",23,0,1,6,1,0.084167,1,1,0.7,817,1,82,92,1,0.8,4697,1,1,1,1,35
"8167",23,0,1,7,1,0.084167,1,1,0.7,721,1,82,98,1,0.9,3066,1,1,1,1,35
"8168",23,0,1,8,1,0.084167,0,1,0.7,550,0,2,82,0,-0.7,2675,1,0,-0.7,1,35
"8169",23,0,1,9,1,0.084167,1,1,0.9,1222,1,98,98,1,0.9,3433,1,1,0.8,1,35
"8170",23,0,1,10,1,0.084167,0,0,-0.7,729,1,82,82,0,-0.7,2374,1,0,-0.6,1,35
"8171",23,0,1,11,1,0.084167,0,1,1,1243,0,-100,-100,1,1,4789,0,0,-0.7,1,35
"8172",23,0,1,12,1,0.084167,0,0,-0.7,682,1,82,82,0,-0.7,7727,1,1,0.8,0,35
"8173",23,0,1,13,1,0.084167,1,1,0.7,856,1,82,82,1,0.7,4750,1,0,-0.7,0,35
"8174",23,0,1,14,1,0.084167,1,1,0.8,2190,1,92,92,1,0.8,4140,1,1,1,1,35
"8175",23,0,1,15,1,0.084167,1,1,0.9,1120,1,98,98,1,0.9,2750,1,1,0.6,1,35
"8176",23,0,1,16,1,0.084167,0,1,0.8,791,0,-28,2,1,0.7,2816,0,0,-0.6,1,35
"8177",23,0,1,17,1,0.084167,1,1,0.6,823,1,68,82,1,0.7,2508,1,1,0.9,1,35
"8178",23,0,1,18,1,0.084167,1,1,0.7,1092,1,82,82,1,0.7,2782,1,1,0.6,1,35
"8179",23,0,1,19,1,0.084167,1,1,0.8,1636,1,92,92,1,0.8,3276,1,1,0.6,1,35
"8180",23,0,1,20,1,0.084167,1,1,0.8,1080,1,92,92,1,0.8,2630,1,0,-0.8,0,35
"8181",23,0,1,21,1,0.084167,1,1,0.8,707,1,92,92,1,0.8,2947,1,1,0.7,1,35
"8182",23,0,1,22,1,0.084167,0,1,0.7,862,0,2,2,1,0.7,4378,0,0,-1,1,35
"8183",23,0,1,23,1,0.084167,0,1,0.6,765,0,28,2,1,0.7,5085,0,1,0.8,0,35
"8184",23,0,1,24,1,0.084167,0,0,-0.7,2095,1,82,82,0,-0.7,4570,1,1,1,0,35
"8185",23,0,1,25,1,0.084167,1,1,0.9,906,1,98,98,1,0.9,4221,1,0,-0.7,0,35
"8186",23,0,1,26,1,0.084167,1,1,0.8,825,1,92,92,1,0.8,5006,1,1,0.9,1,35
"8187",23,0,1,27,1,0.084167,0,1,0.9,876,0,-62,-100,1,1,2951,0,1,0.9,0,35
"8188",23,0,1,28,1,0.084167,1,1,0.7,1678,1,82,82,1,0.7,3479,1,0,-1,0,35
"8189",23,0,1,29,1,0.084167,0,1,0.8,907,0,-28,2,1,0.7,6837,0,0,-1,1,35
"8190",23,0,1,30,1,0.084167,1,1,0.8,639,1,92,92,1,0.8,2070,1,1,0.9,1,35
"8191",23,0,1,31,1,0.084167,0,0,-0.8,1517,1,92,98,0,-0.9,3672,1,0,-0.8,1,35
"8192",23,0,1,32,1,0.084167,1,1,0.9,877,1,98,100,1,1,2527,1,1,0.9,1,35
"8193",23,0,1,33,1,0.084167,0,1,0.9,1216,0,-62,-100,1,1,2861,0,1,0.8,0,35
"8194",23,0,1,34,1,0.084167,0,1,0.8,865,0,-28,-100,1,1,2651,0,1,0.7,0,35
"8195",23,0,1,35,1,0.084167,1,1,0.8,761,1,92,100,1,1,2441,1,1,1,1,35
"8196",23,0,1,36,1,0.084167,1,0,-0.8,1208,0,-28,-28,0,-0.8,2788,0,1,0.9,1,35
"8197",23,0,1,37,1,0.084167,1,0,-0.6,1356,0,28,28,0,-0.6,2921,0,1,1,1,35
"8198",23,0,1,38,1,0.084167,0,1,0.9,1688,0,-62,28,1,0.6,3683,0,0,-1,1,35
"8199",23,0,1,39,1,0.084167,1,1,1,884,1,100,100,1,1,2354,1,1,0.6,1,35
"8200",23,0,1,40,1,0.084167,1,1,0.6,519,1,68,100,1,1,2634,1,1,0.6,1,35
"8201",23,0,1,41,1,0.084167,0,0,-1,1923,1,100,100,0,-1,3578,1,0,-1,1,35
"8202",23,0,1,42,1,0.084167,1,1,0.9,1246,1,98,100,1,1,3366,1,1,0.7,1,35
"8203",23,0,1,43,1,0.084167,0,0,-0.7,842,1,82,100,0,-1,2807,1,0,-0.9,1,35
"8204",23,0,1,44,1,0.084167,1,1,1,1958,1,100,100,1,1,3518,1,1,1,1,35
"8205",23,0,1,45,1,0.084167,0,1,1,1003,0,-100,-100,1,1,2578,0,0,-0.8,1,35
"8206",23,0,1,46,1,0.084167,0,0,-1,1047,1,100,82,0,-0.7,2928,1,1,0.7,0,35
"8207",23,0,1,47,1,0.084167,0,0,-1,999,1,100,100,0,-1,2559,1,0,-0.6,1,35
"8208",23,0,1,48,1,0.084167,0,0,-0.7,2505,1,82,82,0,-0.7,4320,1,0,-0.9,1,35
"8209",23,0,1,49,1,0.084167,0,0,-1,1041,1,100,100,0,-1,2616,1,0,-1,1,35
"8210",23,0,1,50,1,0.084167,0,1,0.7,869,0,2,2,1,0.7,2504,0,0,-0.7,1,35
"8211",23,0,1,51,1,0.084167,0,0,-0.8,1107,1,92,92,0,-0.8,3292,1,0,-0.9,1,35
"8212",23,0,1,52,1,0.084167,1,1,0.7,635,1,82,100,1,1,2520,1,1,0.9,1,35
"8213",23,0,1,53,1,0.084167,1,1,1,937,1,100,100,1,1,2567,1,1,0.8,1,35
"8214",23,0,1,54,1,0.084167,0,0,-0.7,665,1,82,82,0,-0.7,2825,1,1,1,0,35
"8215",23,0,1,55,1,0.084167,0,0,-0.7,565,1,82,82,0,-0.7,2150,1,1,0.7,0,35
"8216",23,0,1,56,1,0.084167,0,1,1,1382,0,-100,2,1,0.7,4232,0,0,-0.8,1,35
"8217",23,0,1,57,1,0.084167,1,1,0.7,656,1,82,100,1,1,2561,1,1,0.8,1,35
"8218",23,0,1,58,1,0.084167,0,1,1,913,0,-100,-100,1,1,2488,0,0,-0.9,1,35
"8219",23,0,1,59,1,0.084167,1,1,0.6,742,1,68,100,1,1,3447,1,1,0.6,1,35
"8220",23,0,1,60,1,0.084167,0,0,-0.7,1251,1,82,82,0,-0.7,3441,1,0,-0.7,1,35
"8221",23,0,1,61,1,0.084167,1,1,1,1362,1,100,100,1,1,2947,1,1,0.6,1,35
"8222",23,0,1,62,1,0.084167,0,1,0.9,1018,0,-62,2,1,0.7,2933,0,0,-0.8,1,35
"8223",23,0,1,63,1,0.084167,1,1,0.9,899,1,98,100,1,1,2635,1,1,1,1,35
"8224",23,0,1,64,1,0.084167,1,1,0.8,710,1,92,68,1,0.6,2575,1,0,-1,0,35
"8225",23,0,1,65,1,0.084167,1,1,0.9,809,1,98,100,1,1,2449,1,1,0.8,1,35
"8226",23,0,1,66,1,0.084167,0,1,0.7,625,0,2,-100,1,1,2600,0,1,0.8,0,35
"8227",23,0,1,67,1,0.084167,1,0,-0.6,898,0,28,28,0,-0.6,2513,0,1,0.9,1,35
"8228",23,0,1,68,1,0.084167,0,1,0.7,560,0,2,-28,1,0.8,2265,0,1,0.7,0,35
"8229",23,0,1,69,1,0.084167,0,0,-0.7,875,1,82,100,0,-1,4015,1,0,-0.7,1,35
"8230",23,0,1,70,1,0.084167,1,1,0.6,1280,1,68,68,1,0.6,2870,1,1,0.9,1,35
"8231",23,0,1,71,1,0.084167,0,1,0.8,809,0,-28,-28,1,0.8,2439,0,1,0.7,0,35
"8232",23,0,1,72,1,0.084167,0,0,-0.7,1108,1,82,82,0,-0.7,2563,1,0,-0.7,1,35
"8233",23,0,1,73,1,0.084167,0,1,0.8,675,0,-28,-28,1,0.8,2275,0,0,-0.8,1,35
"8234",23,0,1,74,1,0.084167,1,1,1,826,1,100,100,1,1,2626,1,0,-0.6,0,35
"8235",23,0,1,75,1,0.084167,1,1,0.6,849,1,68,2,0,-0.7,2785,0,0,-0.9,0,35
"8236",23,0,1,76,1,0.084167,1,1,1,896,1,100,100,1,1,2496,1,0,-0.6,0,35
"8237",23,0,1,77,1,0.084167,1,1,0.7,583,1,82,100,1,1,2438,1,1,0.7,1,35
"8238",23,0,1,78,1,0.084167,1,1,0.9,706,1,98,98,1,0.9,2456,1,1,0.8,1,35
"8239",23,0,1,79,1,0.084167,1,1,1,1614,1,100,100,1,1,3229,1,1,1,1,35
"8240",23,0,1,80,1,0.084167,1,1,1,924,1,100,100,1,1,2499,1,0,-0.6,0,35
"8241",23,0,1,81,1,0.084167,0,1,0.7,911,0,2,2,1,0.7,2591,0,1,0.7,0,35
"8242",23,0,1,82,1,0.084167,0,0,-0.7,592,1,82,82,0,-0.7,2382,1,1,0.8,0,35
"8243",23,0,1,83,1,0.084167,0,0,-0.9,1385,1,98,98,0,-0.9,3300,1,1,0.9,0,35
"8244",23,0,1,84,1,0.084167,0,0,-1,1362,1,100,100,0,-1,2807,1,0,-0.9,1,35
"8245",23,0,1,85,1,0.084167,0,1,0.8,814,0,-28,-28,1,0.8,2394,0,0,-0.6,1,35
"8246",23,0,1,86,1,0.084167,0,0,-0.8,709,1,92,92,0,-0.8,2244,1,0,-0.6,1,35
"8247",23,0,1,87,1,0.084167,0,0,-0.9,1010,1,98,100,0,-1,2900,1,0,-0.9,1,35
"8248",23,0,1,88,1,0.084167,1,0,-1,1050,0,-100,-100,0,-1,2570,0,0,-0.8,0,35
"8249",23,0,1,89,1,0.084167,1,1,1,851,1,100,100,1,1,2396,1,1,1,1,35
"8250",23,0,1,90,1,0.084167,0,1,0.6,1403,0,28,28,1,0.6,2994,0,0,-0.7,1,35
"8251",23,0,1,91,1,0.084167,0,1,0.8,542,0,-28,-28,1,0.8,2142,0,1,0.6,0,35
"8252",23,0,1,92,1,0.084167,0,1,0.7,684,0,2,2,1,0.7,2230,0,0,-0.6,1,35
"8253",23,0,1,93,1,0.084167,0,0,-0.6,817,1,68,68,0,-0.6,2382,1,0,-0.8,1,35
"8254",23,0,1,94,1,0.084167,1,1,0.8,661,1,92,82,1,0.7,2891,1,0,-0.7,0,35
"8255",23,0,1,95,1,0.084167,1,1,0.9,912,1,98,100,1,1,2557,1,1,0.8,1,35
"8256",23,0,1,96,1,0.084167,0,1,1,1049,0,-100,28,1,0.6,5129,0,0,-0.9,1,35
"8257",23,0,1,97,1,0.084167,0,0,-1,816,1,100,100,0,-1,2441,1,1,0.8,0,35
"8258",23,0,1,98,1,0.084167,0,1,0.6,609,0,28,-100,1,1,3309,0,1,0.7,0,35
"8259",23,0,1,99,1,0.084167,1,1,0.6,433,1,68,68,1,0.6,2383,1,0,-0.8,0,35
"8260",23,0,1,100,1,0.084167,1,1,0.8,560,1,92,92,1,0.8,2400,1,0,-0.6,0,35
"8261",23,0,1,101,1,0.084167,0,1,0.9,962,0,-62,-62,1,0.9,3227,0,0,-1,1,35
"8262",23,0,1,102,1,0.084167,0,1,0.6,731,0,28,92,0,-0.8,3241,1,0,-1,1,35
"8263",23,0,1,103,1,0.084167,1,1,0.9,780,1,98,100,1,1,2540,1,1,0.9,1,35
"8264",23,0,1,104,1,0.084167,1,1,0.6,410,1,68,68,1,0.6,2450,1,0,-0.7,0,35
"8265",23,0,1,105,1,0.084167,0,1,0.8,867,0,-28,-28,1,0.8,2732,0,1,0.6,0,35
"8266",23,0,1,106,1,0.084167,1,0,-0.7,646,0,2,2,0,-0.7,2196,0,1,0.7,1,35
"8267",23,0,1,107,1,0.084167,1,1,0.7,1175,1,82,82,1,0.7,2815,1,1,0.6,1,35
"8268",23,0,1,108,1,0.084167,0,1,0.6,435,0,28,98,0,-0.9,2805,1,0,-0.9,1,35
"8269",23,0,1,109,1,0.084167,0,0,-0.7,559,1,82,100,0,-1,2564,1,0,-0.9,1,35
"8270",23,0,1,110,1,0.084167,1,1,0.6,950,1,68,68,1,0.6,3025,1,0,-0.7,0,35
"8271",23,0,1,111,1,0.084167,0,0,-0.6,538,1,68,100,0,-1,2778,1,0,-1,1,35
"8272",23,0,1,112,1,0.084167,0,1,0.6,457,0,28,68,0,-0.6,2817,1,0,-0.9,1,35
"8273",23,0,1,113,1,0.084167,1,1,0.8,1387,1,92,100,1,1,3202,1,1,1,1,35
"8274",23,0,1,114,1,0.084167,1,1,0.9,979,1,98,98,1,0.9,2770,1,1,0.6,1,35
"8275",23,0,1,115,1,0.084167,1,1,1,1031,1,100,100,1,1,2641,1,0,-0.8,0,35
"8276",23,0,1,116,1,0.084167,1,1,0.6,438,1,68,68,1,0.6,2023,1,1,0.6,1,35
"8277",23,0,1,117,1,0.084167,0,0,-0.7,821,1,82,100,0,-1,3041,1,0,-1,1,35
"8278",23,0,1,118,1,0.084167,1,1,0.6,458,1,68,2,0,-0.7,2773,0,0,-0.9,0,35
"8279",23,0,1,119,1,0.084167,1,1,0.6,400,1,68,68,1,0.6,1985,1,0,-0.6,0,35
"8280",23,0,1,120,1,0.084167,0,0,-0.6,474,1,68,82,0,-0.7,2174,1,1,0.9,0,35
"8281",23,0,2,121,2,0.084167,0,0,-0.8,826,1,92,100,0,-1,2741,1,0,-0.7,1,35
"8282",23,0,2,122,2,0.084167,0,0,-0.6,495,1,68,82,0,-0.7,2265,1,0,-0.6,1,35
"8283",23,0,2,123,2,0.084167,1,1,0.9,951,1,98,98,1,0.9,2586,1,0,-0.7,0,35
"8284",23,0,2,124,2,0.084167,0,1,0.6,694,0,28,28,1,0.6,2624,0,0,-0.8,1,35
"8285",23,0,2,125,2,0.084167,1,1,0.8,779,1,92,100,1,1,2714,1,1,0.7,1,35
"8286",23,0,2,126,2,0.084167,0,1,0.8,951,0,-28,-28,1,0.8,3626,0,0,-1,1,35
"8287",23,0,2,127,2,0.084167,0,0,-0.7,851,1,82,100,0,-1,3171,1,0,-1,1,35
"8288",23,0,2,128,2,0.084167,0,0,-0.6,459,1,68,68,0,-0.6,1954,1,1,0.6,0,35
"8289",23,0,2,129,2,0.084167,0,1,0.7,810,0,2,2,1,0.7,2225,0,0,-0.7,1,35
"8290",23,0,2,130,2,0.084167,1,1,0.7,865,1,82,82,1,0.7,3385,1,1,0.6,1,35
"8291",23,0,2,131,2,0.084167,1,1,0.7,551,1,82,100,1,1,2551,1,1,0.9,1,35
"8292",23,0,2,132,2,0.084167,1,1,0.6,404,1,68,68,1,0.6,1969,1,1,0.8,1,35
"8293",23,0,2,133,2,0.084167,1,1,0.6,380,1,68,68,1,0.6,1965,1,0,-0.6,0,35
"8294",23,0,2,134,2,0.084167,1,0,-0.6,608,0,28,92,1,0.8,2888,1,1,1,1,35
"8295",23,0,2,135,2,0.084167,1,1,0.6,545,1,68,68,1,0.6,2120,1,1,0.8,1,35
"8296",23,0,2,136,2,0.084167,1,1,0.6,517,1,68,82,1,0.7,3408,1,1,1,1,35
"8297",23,0,2,137,2,0.084167,1,0,-0.7,653,0,2,68,1,0.6,3323,1,1,1,1,35
"8298",23,0,2,138,2,0.084167,0,0,-0.8,668,1,92,100,0,-1,2563,1,0,-0.9,1,35
"8299",23,0,2,139,2,0.084167,0,0,-0.7,589,1,82,100,0,-1,2774,1,0,-1,1,35
"8300",23,0,2,140,2,0.084167,0,0,-0.6,641,1,68,92,0,-0.8,2756,1,0,-0.8,1,35
"8301",23,0,2,141,2,0.084167,0,1,0.6,834,0,28,68,0,-0.6,2719,1,0,-0.8,1,35
"8302",23,0,2,142,2,0.084167,0,0,-0.8,704,1,92,100,0,-1,2499,1,0,-0.9,1,35
"8303",23,0,2,143,2,0.084167,1,0,-0.6,386,0,28,68,1,0.6,2386,1,1,0.9,1,35
"8304",23,0,2,144,2,0.084167,0,0,-0.7,831,1,82,28,1,0.6,3406,0,1,0.8,0,35
"8305",23,0,2,145,2,0.084167,0,0,-0.6,404,1,68,100,0,-1,3894,1,0,-0.9,1,35
"8306",23,0,2,146,2,0.084167,0,0,-0.6,511,1,68,92,0,-0.8,2591,1,0,-0.9,1,35
"8307",23,0,2,147,2,0.084167,0,0,-0.7,640,1,82,100,0,-1,3275,1,0,-0.8,1,35
"8308",23,0,2,148,2,0.084167,1,1,0.9,1499,1,98,100,1,1,3205,1,1,0.9,1,35
"8309",23,0,2,149,2,0.084167,0,0,-0.6,908,1,68,82,0,-0.7,2923,1,0,-0.9,1,35
"8310",23,0,2,150,2,0.084167,0,0,-0.9,1461,1,98,100,0,-1,3166,1,0,-1,1,35
"8311",23,0,2,151,2,0.084167,0,1,0.8,868,0,-28,-28,1,0.8,2478,0,0,-0.8,1,35
"8312",23,0,2,152,2,0.084167,0,1,0.7,721,0,2,2,1,0.7,2226,0,0,-0.8,1,35
"8313",23,0,2,153,2,0.084167,1,0,-0.7,436,0,2,82,1,0.7,2621,1,1,0.9,1,35
"8314",23,0,2,154,2,0.084167,1,1,0.9,1083,1,98,100,1,1,2633,1,1,0.7,1,35
"8315",23,0,2,155,2,0.084167,1,1,0.7,959,1,82,100,1,1,3474,1,1,0.7,1,35
"8316",23,0,2,156,2,0.084167,0,0,-0.7,526,1,82,100,0,-1,2646,1,0,-0.8,1,35
"8317",23,0,2,157,2,0.084167,0,0,-0.7,676,1,82,100,0,-1,2476,1,0,-0.8,1,35
"8318",23,0,2,158,2,0.084167,1,1,0.8,1054,1,92,100,1,1,2884,1,1,1,1,35
"8319",23,0,2,159,2,0.084167,0,0,-0.9,852,1,98,100,0,-1,2482,1,0,-0.9,1,35
"8320",23,0,2,160,2,0.084167,1,0,-0.9,920,0,-62,-100,0,-1,2575,0,0,-0.7,0,35
"8321",23,0,2,161,2,0.084167,1,1,0.8,994,1,92,100,1,1,2839,1,1,0.9,1,35
"8322",23,0,2,162,2,0.084167,1,1,0.6,406,1,68,82,1,0.7,1981,1,1,0.6,1,35
"8323",23,0,2,163,2,0.084167,1,1,0.9,1099,1,98,100,1,1,2794,1,1,0.8,1,35
"8324",23,0,2,164,2,0.084167,0,0,-0.7,536,1,82,82,0,-0.7,2026,1,0,-0.9,1,35
"8325",23,0,2,165,2,0.084167,0,1,0.9,987,0,-62,2,1,0.7,4447,0,0,-0.6,1,35
"8326",23,0,2,166,2,0.084167,1,1,0.9,752,1,98,100,1,1,2417,1,1,0.9,1,35
"8327",23,0,2,167,2,0.084167,1,1,0.7,528,1,82,100,1,1,2869,1,1,0.7,1,35
"8328",23,0,2,168,2,0.084167,1,1,0.8,1285,1,92,82,1,0.7,3375,1,0,-0.8,0,35
"8329",23,0,2,169,2,0.084167,0,0,-0.9,1050,1,98,100,0,-1,2645,1,0,-0.7,1,35
"8330",23,0,2,170,2,0.084167,0,0,-0.7,1399,1,82,82,0,-0.7,2944,1,1,0.8,0,35
"8331",23,0,2,171,2,0.084167,0,0,-0.9,880,1,98,98,0,-0.9,2310,1,1,0.6,0,35
"8332",23,0,2,172,2,0.084167,0,0,-0.7,749,1,82,100,0,-1,2930,1,0,-1,1,35
"8333",23,0,2,173,2,0.084167,1,1,0.7,1532,1,82,92,1,0.8,3182,1,1,0.8,1,35
"8334",23,0,2,174,2,0.084167,1,1,1,963,1,100,100,1,1,2558,1,1,0.6,1,35
"8335",23,0,2,175,2,0.084167,0,0,-0.8,800,1,92,100,0,-1,2595,1,0,-1,1,35
"8336",23,0,2,176,2,0.084167,0,0,-1,934,1,100,100,0,-1,2484,1,0,-1,1,35
"8337",23,0,2,177,2,0.084167,1,1,0.6,1191,1,68,68,1,0.6,2751,1,1,0.8,1,35
"8338",23,0,2,178,2,0.084167,1,1,0.8,884,1,92,100,1,1,2594,1,1,0.7,1,35
"8339",23,0,2,179,2,0.084167,0,0,-1,871,1,100,100,0,-1,2376,1,0,-0.7,1,35
"8340",23,0,2,180,2,0.084167,1,0,-0.6,919,0,28,28,0,-0.6,2359,0,1,0.7,1,35
"8341",23,0,2,181,2,0.084167,1,0,-0.7,710,0,2,100,1,1,3080,1,1,0.7,1,35
"8342",23,0,2,182,2,0.084167,1,1,0.8,774,1,92,100,1,1,3059,1,1,0.9,1,35
"8343",23,0,2,183,2,0.084167,0,0,-0.9,912,1,98,82,0,-0.7,3207,1,1,0.6,0,35
"8344",23,0,2,184,2,0.084167,1,1,1,1776,1,100,100,1,1,3346,1,1,1,1,35
"8345",23,0,2,185,2,0.084167,0,0,-0.6,737,1,68,100,0,-1,6388,1,0,-1,1,35
"8346",23,0,2,186,2,0.084167,0,1,0.6,2039,0,28,28,1,0.6,3639,0,0,-1,1,35
"8347",23,0,2,187,2,0.084167,1,0,-0.6,2056,0,28,92,1,0.8,4356,1,1,0.9,1,35
"8348",23,0,2,188,2,0.084167,0,1,0.9,723,0,-62,-62,1,0.9,2748,0,0,-0.8,1,35
"8349",23,0,2,189,2,0.084167,1,1,0.6,425,1,68,68,1,0.6,2130,1,0,-0.7,0,35
"8350",23,0,2,190,2,0.084167,1,1,0.9,933,1,98,100,1,1,2588,1,1,0.9,1,35
"8351",23,0,2,191,2,0.084167,0,1,1,847,0,-100,-100,1,1,2652,0,1,0.8,0,35
"8352",23,0,2,192,2,0.084167,0,0,-0.6,517,1,68,68,0,-0.6,2207,1,1,0.6,0,35
"8353",23,0,2,193,2,0.084167,1,1,0.7,739,1,82,100,1,1,2639,1,1,1,1,35
"8354",23,0,2,194,2,0.084167,0,1,1,919,0,-100,-100,1,1,2534,0,0,-0.6,1,35
"8355",23,0,2,195,2,0.084167,1,0,-0.6,785,0,28,28,0,-0.6,2660,0,1,1,1,35
"8356",23,0,2,196,2,0.084167,0,0,-0.7,683,1,82,100,0,-1,2538,1,0,-0.8,1,35
"8357",23,0,2,197,2,0.084167,1,1,0.7,717,1,82,82,1,0.7,2278,1,0,-0.6,0,35
"8358",23,0,2,198,2,0.084167,1,1,1,938,1,100,100,1,1,2478,1,1,0.7,1,35
"8359",23,0,2,199,2,0.084167,1,1,1,948,1,100,100,1,1,2268,1,1,1,1,35
"8360",23,0,2,200,2,0.084167,1,1,1,1484,1,100,100,1,1,3034,1,0,-0.6,0,35
"8361",23,0,2,201,2,0.084167,0,0,-0.8,583,1,92,100,0,-1,2463,1,0,-0.6,1,35
"8362",23,0,2,202,2,0.084167,1,1,1,1269,1,100,100,1,1,2745,1,1,0.6,1,35
"8363",23,0,2,203,2,0.084167,1,1,1,1393,1,100,100,1,1,2968,1,1,0.9,1,35
"8364",23,0,2,204,2,0.084167,0,1,1,1283,0,-100,28,1,0.6,5494,0,0,-1,1,35
"8365",23,0,2,205,2,0.084167,0,1,1,917,0,-100,28,1,0.6,3212,0,0,-0.7,1,35
"8366",23,0,2,206,2,0.084167,0,0,-1,862,1,100,100,0,-1,2332,1,0,-1,1,35
"8367",23,0,2,207,2,0.084167,1,1,1,950,1,100,100,1,1,2325,1,1,0.7,1,35
"8368",23,0,2,208,2,0.084167,1,1,0.7,569,1,82,100,1,1,2704,1,1,0.9,1,35
"8369",23,0,2,209,2,0.084167,1,1,1,963,1,100,100,1,1,2369,1,1,0.7,1,35
"8370",23,0,2,210,2,0.084167,1,0,-0.6,391,0,28,82,1,0.7,2496,1,1,1,1,35
"8371",23,0,2,211,2,0.084167,1,1,0.7,673,1,82,100,1,1,2523,1,1,0.6,1,35
"8372",23,0,2,212,2,0.084167,0,0,-1,971,1,100,100,0,-1,2421,1,0,-1,1,35
"8373",23,0,2,213,2,0.084167,1,1,0.6,404,1,68,28,0,-0.6,2514,0,0,-0.7,0,35
"8374",23,0,2,214,2,0.084167,1,1,0.6,334,1,68,100,1,1,2574,1,1,1,1,35
"8375",23,0,2,215,2,0.084167,1,1,0.6,606,1,68,68,1,0.6,2121,1,1,0.8,1,35
"8376",23,0,2,216,2,0.084167,0,1,0.8,859,0,-28,2,1,0.7,2504,0,0,-0.7,1,35
"8377",23,0,2,217,2,0.084167,0,0,-0.6,930,1,68,68,0,-0.6,2475,1,1,0.6,0,35
"8378",23,0,2,218,2,0.084167,1,0,-0.6,407,0,28,28,0,-0.6,1917,0,0,-0.9,0,35
"8379",23,0,2,219,2,0.084167,1,1,1,1286,1,100,100,1,1,2661,1,1,0.6,1,35
"8380",23,0,2,220,2,0.084167,0,1,1,943,0,-100,28,1,0.6,3053,0,0,-0.9,1,35
"8381",23,0,2,221,2,0.084167,0,0,-0.6,4156,1,68,68,0,-0.6,5811,1,0,-0.9,1,35
"8382",23,0,2,222,2,0.084167,1,1,0.6,427,1,68,82,1,0.7,1977,1,1,0.7,1,35
"8383",23,0,2,223,2,0.084167,0,0,-0.7,506,1,82,68,0,-0.6,2136,1,1,0.8,0,35
"8384",23,0,2,224,2,0.084167,0,1,0.6,331,0,28,28,1,0.6,1771,0,0,-0.7,1,35
"8385",23,0,2,225,2,0.084167,1,1,1,898,1,100,100,1,1,2448,1,1,1,1,35
"8386",23,0,2,226,2,0.084167,0,1,0.6,343,0,28,28,1,0.6,1788,0,0,-0.9,1,35
"8387",23,0,2,227,2,0.084167,1,1,0.6,306,1,68,68,1,0.6,1722,1,1,0.8,1,35
"8388",23,0,2,228,2,0.084167,0,1,0.6,326,0,28,68,0,-0.6,2201,1,0,-0.9,1,35
"8389",23,0,2,229,2,0.084167,0,0,-0.6,340,1,68,68,0,-0.6,2520,1,0,-0.6,1,35
"8390",23,0,2,230,2,0.084167,1,1,0.6,324,1,68,100,1,1,2379,1,1,0.7,1,35
"8391",23,0,2,231,2,0.084167,0,0,-1,857,1,100,100,0,-1,2352,1,0,-0.6,1,35
"8392",23,0,2,232,2,0.084167,0,0,-1,930,1,100,100,0,-1,2355,1,0,-0.6,1,35
"8393",23,0,2,233,2,0.084167,0,0,-1,958,1,100,100,0,-1,2388,1,0,-0.8,1,35
"8394",23,0,2,234,2,0.084167,1,1,1,1049,1,100,100,1,1,2549,1,1,0.9,1,35
"8395",23,0,2,235,2,0.084167,1,1,0.9,937,1,98,100,1,1,2537,1,1,1,1,35
"8396",23,0,2,236,2,0.084167,0,1,1,1091,0,-100,-100,1,1,2686,0,0,-0.6,1,35
"8397",23,0,2,237,2,0.084167,1,0,-1,910,0,-100,28,0,-0.6,2990,0,1,0.8,1,35
"8398",23,0,2,238,2,0.084167,0,1,0.7,775,0,2,2,1,0.7,2150,0,1,0.6,0,35
"8399",23,0,2,239,2,0.084167,0,1,1,871,0,-100,-100,1,1,2721,0,0,-0.7,1,35
"8400",23,0,2,240,2,0.084167,1,1,0.9,806,1,98,82,1,0.7,2901,1,0,-0.6,0,35
"8401",22,0,1,1,2,0.041733,0,0,-0.8,3978,1,92,98,0,-0.9,7608,1,0,-0.9,1,36
"8402",22,0,1,2,2,0.041733,1,0,-0.7,723,0,2,2,0,-0.7,2768,0,0,-0.7,0,36
"8403",22,0,1,3,2,0.041733,1,1,0.7,1618,1,82,82,1,0.7,3398,1,1,0.8,1,36
